Member,Order,SKU,Created On,Description,group
M41781,7630140,7569799,17-05-2013 18:43,Namkeen,train
M41781,7630140,7586311,17-05-2013 18:43,Chips,train
M41781,7630140,7569805,17-05-2013 18:43,Namkeen,train
M41781,7630140,15668381,17-05-2013 18:43,Other Vegetables,train
M41781,7630140,7569801,17-05-2013 18:43,Namkeen,train
M41781,7630140,93059885,17-05-2013 18:43,Corn Snacks,train
M41781,7630140,15668460,17-05-2013 18:43,Gourd & Cucumber,train
M41781,7630140,7589701,17-05-2013 18:43,Health Drinks,train
M41781,7630140,15669792,17-05-2013 18:43,Other Dry Fruits,train
M41781,7630140,15668379,17-05-2013 18:43,Other Vegetables,train
M41781,7630140,7586364,17-05-2013 18:43,Namkeen,train
M41781,7643985,7587491,2/4/13 22:48,Organic Flours,train
M41781,7643985,15668474,2/4/13 22:48,Beans,train
M41781,7643985,15668457,2/4/13 22:48,Brinjals,train
M41781,7643985,15668689,2/4/13 22:48,Root Vegetables,train
M41781,7657542,15668381,16-04-2013 07:52,Other Vegetables,train
M41781,7657542,15668457,16-04-2013 07:52,Brinjals,train
M41781,7657542,15668471,16-04-2013 07:52,Beans,train
M41781,7661218,15668379,18-04-2013 20:17,Other Vegetables,train
M41781,7661218,15669792,18-04-2013 20:17,Other Dry Fruits,train
M41781,7661218,15668542,18-04-2013 20:17,Buns & Pavs,train
M41781,7661218,15669988,18-04-2013 20:17,Other Dals,train
M41781,7661218,7587669,18-04-2013 20:17,Organic Dals & Pulses,train
M41781,7661218,15668457,18-04-2013 20:17,Brinjals,train
M41781,7661218,15668459,18-04-2013 20:17,Gourd & Cucumber,train
M41781,7661218,7587673,18-04-2013 20:17,Organic Dals & Pulses,train
M41781,7661218,7587677,18-04-2013 20:17,Organic Dals & Pulses,train
M41781,7661218,7587667,18-04-2013 20:17,Organic Dals & Pulses,train
M41781,7661218,15668468,18-04-2013 20:17,Beans,train
M41781,7661218,15669803,18-04-2013 20:17,Cashews,train
M41781,7670655,15668379,24-02-2013 09:00,Other Vegetables,train
M41781,7670655,7753743,24-02-2013 09:00,Health Drinks,train
M41781,7670655,15669988,24-02-2013 09:00,Other Dals,train
M41781,7670655,15668381,24-02-2013 09:00,Other Vegetables,train
M41781,7670655,15670157,24-02-2013 09:00,Organic F&V,train
M41781,7670655,15668689,24-02-2013 09:00,Root Vegetables,train
M41781,7670655,7587669,24-02-2013 09:00,Organic Dals & Pulses,train
M41781,7670655,15669887,24-02-2013 09:00,Maida,train
M41781,7670655,7587667,24-02-2013 09:00,Organic Dals & Pulses,train
M41781,7670655,7587673,24-02-2013 09:00,Organic Dals & Pulses,train
M41781,7670655,15668457,24-02-2013 09:00,Brinjals,train
M41781,7670655,7642810,24-02-2013 09:00,Basmati Rice,train
M41781,7678464,15668457,3/3/13 20:20,Brinjals,train
M41781,7678464,7578341,3/3/13 20:20,Chilli & Soya Sauces,train
M41781,7678464,7569801,3/3/13 20:20,Namkeen,train
M41781,7678464,7572314,3/3/13 20:20,Namkeen,train
M41781,7678464,7586364,3/3/13 20:20,Namkeen,train
M41781,7687968,15668457,12/3/13 22:10,Brinjals,train
M41781,7687968,15668452,12/3/13 22:10,Brinjals,train
M41781,7687968,92387970,12/3/13 22:10,Namkeen,train
M41781,7687968,7572312,12/3/13 22:10,Namkeen,train
M41781,7687968,7753739,12/3/13 22:10,Health Drinks,train
M41781,7687968,7569801,12/3/13 22:10,Namkeen,train
M41781,7687968,15668381,12/3/13 22:10,Other Vegetables,train
M41781,7687968,7572314,12/3/13 22:10,Namkeen,train
M41781,7687968,7736902,12/3/13 22:10,Namkeen,train
M41781,7697384,7586364,22-03-2013 14:54,Namkeen,train
M41781,7697384,15668457,22-03-2013 14:54,Brinjals,train
M41781,7697384,15668689,22-03-2013 14:54,Root Vegetables,train
M41781,7697384,93219627,22-03-2013 14:54,Home & Air Freshener,train
M41781,7697384,7633836,22-03-2013 14:54,Veg & Fruit,train
M41781,7697384,15668381,22-03-2013 14:54,Other Vegetables,train
M41781,7697384,7633839,22-03-2013 14:54,Veg & Fruit,train
M41781,7697384,15668379,22-03-2013 14:54,Other Vegetables,train
M41781,7700184,15668462,25-03-2013 07:32,Gourd & Cucumber,train
M41781,7700184,15669880,25-03-2013 07:32,Sooji & Rava,train
M41781,7700184,15669887,25-03-2013 07:32,Maida,train
M41781,7700184,7587658,25-03-2013 07:32,"Organic Salt,Sugar & Jaggery",train
M41781,7700920,92435720,14-01-2013 12:20,Hair Conditioner,train
M41781,7700920,7570659,14-01-2013 12:20,Toothpaste,train
M41781,7700920,93009288,14-01-2013 12:20,Organic Dals & Pulses,train
M41781,7707275,15668542,20-01-2013 20:36,Buns & Pavs,train
M41781,7707275,15668381,20-01-2013 20:36,Other Vegetables,train
M41781,7707275,7572314,20-01-2013 20:36,Namkeen,train
M41781,7707275,92435719,20-01-2013 20:36,Hair Conditioner,train
M41781,7707275,15669911,20-01-2013 20:36,Brinjals,train
M41781,7707275,7569801,20-01-2013 20:36,Namkeen,train
M41781,7707275,92388173,20-01-2013 20:36,Namkeen,train
M41781,7714577,7587658,29-01-2013 20:49,"Organic Salt,Sugar & Jaggery",train
M41781,7714577,15669958,29-01-2013 20:49,Other Dry Fruits,train
M41781,7714577,15669803,29-01-2013 20:49,Cashews,train
M41781,7714577,15669974,29-01-2013 20:49,Other Dry Fruits,train
M41781,7714577,15669968,29-01-2013 20:49,Cashews,train
M41781,7724951,15668381,10/2/13 19:08,Other Vegetables,train
M41781,7724951,7587648,10/2/13 19:08,Organic Rice & Rice Products,train
M41781,7724951,7587672,10/2/13 19:08,Organic Masalas & Spices,train
M41781,7724951,7585037,10/2/13 19:08,Instant Noodles,train
M41781,7724951,15668379,10/2/13 19:08,Other Vegetables,train
M41781,7724951,15668457,10/2/13 19:08,Brinjals,train
M41781,7736186,7547224,3/12/12 22:00,Home & Air Freshener,train
M41781,7736186,15668458,3/12/12 22:00,Brinjals,train
M41781,7736186,7586307,3/12/12 22:00,Chips,train
M41781,7736186,15668468,3/12/12 22:00,Beans,train
M41781,7736186,15668689,3/12/12 22:00,Root Vegetables,train
M41781,7736186,92388167,3/12/12 22:00,Namkeen,train
M41781,7736186,7587648,3/12/12 22:00,Organic Rice & Rice Products,train
M41781,7736186,92387970,3/12/12 22:00,Namkeen,train
M41781,7736186,7736902,3/12/12 22:00,Namkeen,train
M41781,7736186,92436826,3/12/12 22:00,Washing Bars,train
M41781,7753481,15668457,29-12-2012 14:16,Brinjals,train
M41781,7753481,15668381,29-12-2012 14:16,Other Vegetables,train
M41781,7753481,15668689,29-12-2012 14:16,Root Vegetables,train
M41781,7760961,7735781,7/1/13 23:32,Namkeen,train
M41781,7760961,93059885,7/1/13 23:32,Corn Snacks,train
M41781,7760961,15668383,7/1/13 23:32,Other Vegetables,train
M41781,7760961,7572302,7/1/13 23:32,Namkeen,train
M41781,7760961,7572313,7/1/13 23:32,Namkeen,train
M41781,7760961,15668471,7/1/13 23:32,Beans,train
M41781,7760961,15668378,7/1/13 23:32,Other Vegetables,train
M41781,7760961,7569805,7/1/13 23:32,Namkeen,train
M41781,7760961,7569798,7/1/13 23:32,Namkeen,train
M41781,7760961,15668457,7/1/13 23:32,Brinjals,train
M41781,7760961,93073679,7/1/13 23:32,Namkeen,train
M41781,7760961,7569801,7/1/13 23:32,Namkeen,train
M41781,7769153,15669866,8/10/12 21:26,Other Dals,train
M41781,7769153,15668381,8/10/12 21:26,Other Vegetables,train
M41781,7769153,92910996,8/10/12 21:26,Namkeen,train
M41781,7769153,15669878,8/10/12 21:26,Toor Dal,train
M41781,7769153,15668457,8/10/12 21:26,Brinjals,train
M41781,7769153,93055877,8/10/12 21:26,Hair Colors & Dyes,train
M41781,7769153,15669819,8/10/12 21:26,Other Dals,train
M41781,7769153,15669869,8/10/12 21:26,Moong Dal,train
M41781,7769153,7587699,8/10/12 21:26,Organic Flours,train
M41781,7769153,7572311,8/10/12 21:26,Namkeen,train
M41781,7775334,15670157,21-10-2012 23:34,Organic F&V,train
M41781,7775334,15670252,21-10-2012 23:34,Organic F&V,train
M41781,7775334,15668383,21-10-2012 23:34,Other Vegetables,train
M41781,7775334,15668378,21-10-2012 23:34,Other Vegetables,train
M41781,7775334,15668474,21-10-2012 23:34,Beans,train
M41781,7775334,15668458,21-10-2012 23:34,Brinjals,train
M41781,7785297,15668457,7/11/12 17:28,Brinjals,train
M41781,7785297,15668383,7/11/12 17:28,Other Vegetables,train
M41781,7785297,15668468,7/11/12 17:28,Beans,train
M41781,7785297,15668378,7/11/12 17:28,Other Vegetables,train
M41781,7785297,7593317,7/11/12 17:28,Hair Oil,train
M41781,7785297,15668688,7/11/12 17:28,Root Vegetables,train
M41781,7788727,7543241,16-11-2012 19:02,Organic Dals & Pulses,train
M41781,7788727,7633836,16-11-2012 19:02,Veg & Fruit,train
M41781,7788727,7587488,16-11-2012 19:02,"Organic Salt,Sugar & Jaggery",train
M41781,7788727,15669866,16-11-2012 19:02,Other Dals,train
M41781,7788727,15668689,16-11-2012 19:02,Root Vegetables,train
M41781,7788727,15668381,16-11-2012 19:02,Other Vegetables,train
M41781,7788727,15668457,16-11-2012 19:02,Brinjals,train
M41781,7788727,15668379,16-11-2012 19:02,Other Vegetables,train
M41781,7788727,7570665,16-11-2012 19:02,Toothpaste,train
M41781,7788727,15668459,16-11-2012 19:02,Gourd & Cucumber,train
M41781,7788727,7587491,16-11-2012 19:02,Organic Flours,train
M41781,7800478,15668459,8/7/12 18:42,Gourd & Cucumber,train
M41781,7800478,7587658,8/7/12 18:42,"Organic Salt,Sugar & Jaggery",train
M41781,7800478,15668689,8/7/12 18:42,Root Vegetables,train
M41781,7800478,15670004,8/7/12 18:42,Raw Rice,train
M41781,7800478,7587648,8/7/12 18:42,Organic Rice & Rice Products,train
M41781,7800478,15668519,8/7/12 18:42,Bread,train
M41781,7800478,15668542,8/7/12 18:42,Buns & Pavs,train
M41781,7803109,7579698,20-07-2012 18:14,Cream Biscuits,train
M41781,7803109,7653522,20-07-2012 18:14,Namkeen,train
M41781,7803109,15668542,20-07-2012 18:14,Buns & Pavs,train
M41781,7803109,15668381,20-07-2012 18:14,Other Vegetables,train
M41781,7803109,7593949,20-07-2012 18:14,Cream Biscuits,train
M41781,7803109,7587677,20-07-2012 18:14,Organic Dals & Pulses,train
M41781,7803109,7735781,20-07-2012 18:14,Namkeen,train
M41781,7803109,15668468,20-07-2012 18:14,Beans,train
M41781,7803109,7572312,20-07-2012 18:14,Namkeen,train
M41781,7803109,7572302,20-07-2012 18:14,Namkeen,train
M41781,7803109,7587672,20-07-2012 18:14,Organic Masalas & Spices,train
M41781,7803109,15668521,20-07-2012 18:14,Bread,train
M41781,7803109,15668689,20-07-2012 18:14,Root Vegetables,train
M41781,7803109,15668378,20-07-2012 18:14,Other Vegetables,train
M41781,7804894,7587699,22-07-2012 19:26,Organic Flours,train
M41781,7804894,7587491,22-07-2012 19:26,Organic Flours,train
M41781,7804894,7710433,22-07-2012 19:26,Ice Creams & Desserts,train
M41781,7804894,7710437,22-07-2012 19:26,Ice Creams & Desserts,train
M41781,7806848,7710436,29-07-2012 21:48,Ice Creams & Desserts,train
M41781,7806848,7587664,29-07-2012 21:48,Organic Dals & Pulses,train
M41781,7806848,15668457,29-07-2012 21:48,Brinjals,train
M41781,7806848,7753743,29-07-2012 21:48,Health Drinks,train
M41781,7806848,15668459,29-07-2012 21:48,Gourd & Cucumber,train
M41781,7808262,7587669,6/8/12 7:38,Organic Dals & Pulses,train
M41781,7808262,15668381,6/8/12 7:38,Other Vegetables,train
M41781,7808262,7572311,6/8/12 7:38,Namkeen,train
M41781,7808262,7572312,6/8/12 7:38,Namkeen,train
M41781,7808262,7710438,6/8/12 7:38,Ice Creams & Desserts,train
M41781,7810927,7600424,11/8/12 10:17,Soup,train
M41781,7810927,7633839,11/8/12 10:17,Veg & Fruit,train
M41781,7810927,7710438,11/8/12 10:17,Ice Creams & Desserts,train
M41781,7812366,7753743,20-08-2012 17:23,Health Drinks,train
M41781,7812366,7587658,20-08-2012 17:23,"Organic Salt,Sugar & Jaggery",train
M41781,7812366,7587673,20-08-2012 17:23,Organic Dals & Pulses,train
M41781,7812366,7587669,20-08-2012 17:23,Organic Dals & Pulses,train
M41781,7812366,15669881,20-08-2012 17:23,Sooji & Rava,train
M41781,7812366,15668459,20-08-2012 17:23,Gourd & Cucumber,train
M41781,7812366,7587491,20-08-2012 17:23,Organic Flours,train
M41781,7817084,7586314,30-08-2012 07:40,Snacky Nuts,train
M41781,7817084,7569801,30-08-2012 07:40,Namkeen,train
M41781,7817084,15668458,30-08-2012 07:40,Brinjals,train
M41781,7817084,7572312,30-08-2012 07:40,Namkeen,train
M41781,7817084,7572313,30-08-2012 07:40,Namkeen,train
M41781,7817084,15668378,30-08-2012 07:40,Other Vegetables,train
M41781,7817084,7572307,30-08-2012 07:40,Namkeen,train
M41781,7817084,15668381,30-08-2012 07:40,Other Vegetables,train
M41781,7817084,7569805,30-08-2012 07:40,Namkeen,train
M41781,7817084,15668459,30-08-2012 07:40,Gourd & Cucumber,train
M41781,7818271,7587688,3/9/12 23:28,Organic Masalas & Spices,train
M41781,7818271,15669794,3/9/12 23:28,Other Dry Fruits,train
M41781,7818271,15669887,3/9/12 23:28,Maida,train
M41781,7818271,15669970,3/9/12 23:28,Cashews,train
M41781,7822811,7543241,13-09-2012 18:55,Organic Dals & Pulses,train
M41781,7822811,7543965,13-09-2012 18:55,Sanitary Pads,train
M41781,7822811,15668470,13-09-2012 18:55,Beans,train
M41781,7822811,15668459,13-09-2012 18:55,Gourd & Cucumber,train
M41781,7822811,15668520,13-09-2012 18:55,Bread,train
M41781,7822811,15668458,13-09-2012 18:55,Brinjals,train
M41781,7822811,7587650,13-09-2012 18:55,Organic Rice & Rice Products,train
M41781,7826060,7569801,18-09-2012 21:31,Namkeen,train
M41781,7826060,7633839,18-09-2012 21:31,Veg & Fruit,train
M41781,7826060,7572314,18-09-2012 21:31,Namkeen,train
M41781,7826060,15668480,18-09-2012 21:31,Bread,train
M41781,7826060,7572312,18-09-2012 21:31,Namkeen,train
M41781,7826060,7633836,18-09-2012 21:31,Veg & Fruit,train
M41781,7826060,7580780,18-09-2012 21:31,Hand Wash,train
M41781,7826060,7587488,18-09-2012 21:31,"Organic Salt,Sugar & Jaggery",train
M41781,7826060,7578038,18-09-2012 21:31,Toothpaste,train
M41781,7826060,7572302,18-09-2012 21:31,Namkeen,train
M41781,7826060,7572313,18-09-2012 21:31,Namkeen,train
M41781,7826060,15668541,18-09-2012 21:31,Buns & Pavs,train
M41781,7826060,7753743,18-09-2012 21:31,Health Drinks,train
M41781,7826060,7570659,18-09-2012 21:31,Toothpaste,train
M41781,7829991,15668689,29-09-2012 17:29,Root Vegetables,train
M41781,7829991,92435719,29-09-2012 17:29,Hair Conditioner,train
M41781,7829991,7587675,29-09-2012 17:29,Organic Dals & Pulses,train
M41781,7829991,15670144,29-09-2012 17:29,Organic F&V,train
M41781,7829991,7587491,29-09-2012 17:29,Organic Flours,train
M41781,7829991,15668459,29-09-2012 17:29,Gourd & Cucumber,train
M41781,7829991,15668468,29-09-2012 17:29,Beans,train
M41781,7829991,15668457,29-09-2012 17:29,Brinjals,train
M41781,7829991,15670252,29-09-2012 17:29,Organic F&V,train
M41781,7829991,7587648,29-09-2012 17:29,Organic Rice & Rice Products,train
M41781,7829991,15668378,29-09-2012 17:29,Other Vegetables,train
M41781,7829991,7587488,29-09-2012 17:29,"Organic Salt,Sugar & Jaggery",train
M41781,7849597,15668468,5/5/12 9:46,Beans,train
M41781,7849597,15668459,5/5/12 9:46,Gourd & Cucumber,train
M41781,7849597,15668381,5/5/12 9:46,Other Vegetables,train
M41781,7849597,15668462,5/5/12 9:46,Gourd & Cucumber,train
M41781,7849597,15669859,5/5/12 9:46,Toor Dal,train
M41781,7850875,15668457,11/5/12 23:22,Brinjals,train
M41781,7850875,15668376,11/5/12 23:22,Root Vegetables,train
M41781,7854153,7633839,31-05-2012 18:26,Veg & Fruit,train
M41781,7854157,15668474,31-05-2012 18:11,Beans,train
M41781,7854157,15668468,31-05-2012 18:11,Beans,train
M41781,7854157,15668381,31-05-2012 18:11,Other Vegetables,train
M41781,7854157,15668689,31-05-2012 18:11,Root Vegetables,train
M41781,7854157,15668378,31-05-2012 18:11,Other Vegetables,train
M41781,7854157,15668459,31-05-2012 18:11,Gourd & Cucumber,train
M41781,7858112,15668462,11/6/12 18:14,Gourd & Cucumber,train
M41781,7858112,15668457,11/6/12 18:14,Brinjals,train
M41781,7858112,15668689,11/6/12 18:14,Root Vegetables,train
M41781,7858112,15668378,11/6/12 18:14,Other Vegetables,train
M41781,7862594,7633839,1/7/12 9:14,Veg & Fruit,train
M41781,7862594,15668468,1/7/12 9:14,Beans,train
M41781,7862594,15668457,1/7/12 9:14,Brinjals,train
M41781,7862594,15669865,1/7/12 9:14,Other Dals,train
M41781,7862594,15668474,1/7/12 9:14,Beans,train
M41781,7862594,15668383,1/7/12 9:14,Other Vegetables,train
M41781,7863388,15669970,3/7/12 10:20,Cashews,train
M41781,7863388,15669960,3/7/12 10:20,Other Dry Fruits,train
M41781,7863388,15670009,3/7/12 10:20,Almonds,train
M41781,7863388,7753743,3/7/12 10:20,Health Drinks,train
M41781,7871703,15669977,10/6/14 0:21,Almonds,train
M41781,7871703,15668375,10/6/14 0:21,Root Vegetables,train
M41781,7871703,15668471,10/6/14 0:21,Beans,train
M41781,7871703,15669910,10/6/14 0:21,Brinjals,train
M41781,7871703,34992815,10/6/14 0:21,Cookies,train
M41781,7871703,15668465,10/6/14 0:21,Root Vegetables,train
M41781,7871703,15669970,10/6/14 0:21,Cashews,train
M41781,7871703,7593949,10/6/14 0:21,Cream Biscuits,train
M41781,7871703,15668381,10/6/14 0:21,Other Vegetables,train
M41781,7924552,15668460,5/6/14 21:31,Gourd & Cucumber,train
M41781,7924552,15668379,5/6/14 21:31,Other Vegetables,train
M41781,7924552,15669887,5/6/14 21:31,Maida,train
M41781,7924552,15668462,5/6/14 21:31,Gourd & Cucumber,train
M41781,7924552,7572312,5/6/14 21:31,Namkeen,train
M41781,7924552,34992815,5/6/14 21:31,Cookies,train
M41781,7924552,15668465,5/6/14 21:31,Root Vegetables,train
M41781,7924552,7569801,5/6/14 21:31,Namkeen,train
M41781,7924552,34994861,5/6/14 21:31,Cream Biscuits,train
M41781,7924552,34994862,5/6/14 21:31,Healthy & Digestive Biscuits,train
M41781,7940098,15669878,20-05-2014 17:25,Toor Dal,train
M41781,7940098,15669866,20-05-2014 17:25,Other Dals,train
M41781,7940098,15669861,20-05-2014 17:25,Raw Peanuts,train
M41781,7940098,34986135,20-05-2014 17:25,Whole Spices,train
M41781,7940098,15669778,20-05-2014 17:25,Other Dals,train
M41781,7940098,15668542,20-05-2014 17:25,Buns & Pavs,train
M41781,7940098,15668451,20-05-2014 17:25,Brinjals,train
M41781,7940098,15668470,20-05-2014 17:25,Beans,train
M41781,7940098,15668375,20-05-2014 17:25,Root Vegetables,train
M41781,7940098,15668378,20-05-2014 17:25,Other Vegetables,train
M41781,7940098,15668466,20-05-2014 17:25,Root Vegetables,train
M41781,7940098,15669860,20-05-2014 17:25,Moong Dal,train
M41781,7940098,15669863,20-05-2014 17:25,Moong Dal,train
M41781,7960711,15669910,28-05-2014 07:14,Brinjals,train
M41781,7960711,15669883,28-05-2014 07:14,Rice Flour,train
M41781,7960711,15668465,28-05-2014 07:14,Root Vegetables,train
M41781,7960711,15669887,28-05-2014 07:14,Maida,train
M41781,7960711,15669865,28-05-2014 07:14,Other Dals,train
M41781,7960711,15669864,28-05-2014 07:14,Other Dals,train
M41781,7960711,15668470,28-05-2014 07:14,Beans,train
M41781,7960711,15669879,28-05-2014 07:14,Other Dals,train
M41781,7960711,15668381,28-05-2014 07:14,Other Vegetables,train
M41781,7960711,15668460,28-05-2014 07:14,Gourd & Cucumber,train
M41781,7974890,34986135,9/5/14 8:08,Whole Spices,train
M41781,7974890,15668375,9/5/14 8:08,Root Vegetables,train
M41781,7974890,29247171,9/5/14 8:08,Whole Spices,train
M41781,7974890,15668458,9/5/14 8:08,Brinjals,train
M41781,7974890,15668460,9/5/14 8:08,Gourd & Cucumber,train
M41781,7988075,7569799,13-05-2014 18:40,Namkeen,train
M41781,7988075,15668470,13-05-2014 18:40,Beans,train
M41781,7988075,15669772,13-05-2014 18:40,Other Dals,train
M41781,7988075,7569801,13-05-2014 18:40,Namkeen,train
M41781,7988075,7586364,13-05-2014 18:40,Namkeen,train
M41781,7988075,15668381,13-05-2014 18:40,Other Vegetables,train
M41781,7988075,15669769,13-05-2014 18:40,Other Dals,train
M41781,7988075,7572314,13-05-2014 18:40,Namkeen,train
M41781,7988075,15669865,13-05-2014 18:40,Other Dals,train
M41781,7988075,15668465,13-05-2014 18:40,Root Vegetables,train
M41781,7988075,15669887,13-05-2014 18:40,Maida,train
M41781,7988075,7736902,13-05-2014 18:40,Namkeen,train
M41781,7994287,34986119,16-05-2014 10:17,Whole Spices,train
M41781,7994287,7633836,16-05-2014 10:17,Veg & Fruit,train
M41781,7994287,34986125,16-05-2014 10:17,Whole Spices,train
M41781,7994287,34990389,16-05-2014 10:17,Healthy & Digestive Biscuits,train
M41781,7994287,15669760,16-05-2014 10:17,Whole Spices,train
M41781,7994287,7593949,16-05-2014 10:17,Cream Biscuits,train
M41781,7994287,15668688,16-05-2014 10:17,Root Vegetables,train
M41781,7995935,34990389,22-04-2014 07:28,Healthy & Digestive Biscuits,train
M41781,7995935,15668471,22-04-2014 07:28,Beans,train
M41781,7995935,34986125,22-04-2014 07:28,Whole Spices,train
M41781,7995935,15668379,22-04-2014 07:28,Other Vegetables,train
M41781,8022556,34990389,2/5/14 18:32,Healthy & Digestive Biscuits,train
